Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.921,29279.4,29294.6
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.138,633.698,658.671
3a.sql,SkinnerDB,10,0-2-3-1-,4.018,28078,28083.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,18.636,29613.8,29641.3
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.595,374.122,387.778
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.998,29053.6,29079.3
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.612,312.961,321.697
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.005,28433.4,28451.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.955,29293.2,29308.5
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.721,29011.2,29042.4
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.019,1755.89,1774.07
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.168,231.92,243.796
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.965,29250.1,29265.3
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.194,632.236,657.458
3a.sql,SkinnerDB,10,0-2-3-1-,4.043,28044.7,28050.3
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.93,29616.7,29642.3
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.679,391.006,405.057
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.182,29055.4,29081.2
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.395,308.776,317.307
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.166,28423.9,28442.3
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.787,29337,29352
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.807,29055.1,29085.8
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,9.979,1763.61,1781.77
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.995,236.128,247.835
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.793,29337.1,29352.1
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.131,634.668,659.541
3a.sql,SkinnerDB,10,0-2-3-1-,4.008,28133.3,28138.9
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.106,29619.8,29645.9
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.601,360.274,373.763
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.124,29042.2,29068.1
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.36,313.141,321.735
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.039,28467.2,28485.7
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.701,29415.2,29429.9
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.609,29048.4,29079.1
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.051,1750.07,1768.57
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.048,235.247,247.04
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.999,29296.4,29311.7
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.208,633.649,658.558
3a.sql,SkinnerDB,10,0-2-3-1-,4.055,28112.9,28118.5
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.172,29648.7,29674.6
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.642,357.875,371.636
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.108,29040.6,29066.8
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.337,314.11,324.062
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.095,28521.7,28541.2
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.732,29315.7,29331.3
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.796,29009.8,29040.5
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.058,1763.37,1781.68
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.034,233.607,245.405
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.321,29265.5,29281.2
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.106,634.894,659.866
3a.sql,SkinnerDB,10,0-2-3-1-,4.011,28078.8,28084.4
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.047,29578.6,29604.5
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.828,360.044,374.235
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.187,29016.6,29042.3
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.518,309.044,318.539
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.937,28423,28441.1
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.812,29322.7,29337.5
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.79,28975.3,29006
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.034,1758.75,1776.9
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.08,231.982,243.778
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.931,29248.9,29264
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.176,631.338,656.237
3a.sql,SkinnerDB,10,0-2-3-1-,4.081,28074,28079.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.914,29644,29669.6
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.609,372.812,386.29
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.037,29083.7,29109.4
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.379,312.364,322.493
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.827,28503.8,28523.1
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.845,29398.5,29413.3
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.84,29043.1,29073.9
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.135,1752.06,1770.36
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.115,231.607,243.408
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.936,29255.9,29271.1
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.059,636.244,661.051
3a.sql,SkinnerDB,10,0-2-3-1-,4.008,28111.6,28117.2
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.009,29676.2,29702.3
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.672,360.114,373.557
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.068,29110.3,29136.1
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.414,313.121,323.296
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.057,28532.7,28551.9
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,8,29390.4,29406.3
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.894,29015.5,29046.3
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.06,1756.45,1774.91
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.159,232.161,244.02
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.926,29272.5,29287.7
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.16,635.787,660.666
3a.sql,SkinnerDB,10,0-2-3-1-,4.054,28120.6,28126.2
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.266,29558.8,29583.2
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.681,340.886,352.94
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.092,29039.7,29064.3
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.379,297.564,306.164
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.773,28425.9,28443.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.792,29358.9,29374
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.852,29052.8,29083.7
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.122,1767.92,1786.2
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,8.981,233.793,245.516
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.029,29283.3,29298.6
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16,637.366,662.129
3a.sql,SkinnerDB,10,0-2-3-1-,3.953,28133.9,28139.4
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.993,29656,29681.7
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.64,372.073,383.971
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.993,29062.8,29088.5
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.417,314.039,324.21
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.032,28524.5,28543.6
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.618,29373.6,29389.1
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.826,29112.4,29143.1
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.051,1759.76,1778.18
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.171,233.859,245.88
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.952,29249.6,29264.8
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.227,635.908,660.959
3a.sql,SkinnerDB,10,0-2-3-1-,3.981,28077.4,28082.9
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.92,29636.1,29661.1
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.698,358.639,372.632
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.241,29063.9,29090.5
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.479,312.375,322.73
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.308,28510.5,28529.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.747,29377.7,29393.4
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.931,29079,29110.8
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,9.964,1755.02,1773.11
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.035,233.827,245.573
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.807,29310.3,29325.5
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.006,633.962,658.754
3a.sql,SkinnerDB,10,0-2-3-1-,4.006,28104.5,28110.1
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.058,29639.1,29664.8
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.544,374.151,387.505
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.982,29101,29126.6
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.328,313.79,323.837
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.945,28565.4,28584.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.777,29401.8,29416.9
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.726,29043.8,29074.4
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.019,1753.37,1771.55
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.128,231.344,243.195
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.921,29265.4,29280.8
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.123,646.039,670.913
3a.sql,SkinnerDB,10,0-2-3-1-,4.038,28078.6,28084.1
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.211,29664,29689.9
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.71,360.515,374.308
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.034,29077.1,29102.7
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.351,312.264,322.316
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.007,28464.4,28483.5
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.744,29384.8,29399.5
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.895,29006.9,29037.9
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.059,1758.81,1777.61
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.19,233.669,245.568
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.07,29293,29308.3
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.254,633.029,658.289
3a.sql,SkinnerDB,10,0-2-3-1-,4.018,28084,28089.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.177,29587.9,29613
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.693,372.871,386.39
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.024,29044.2,29070.8
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.38,316.259,324.759
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.912,28385.8,28404
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.862,29350.2,29365.1
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.927,28987.2,29018.8
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.021,1753.41,1771.8
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.144,232.816,244.81
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.937,29245.9,29261.3
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.139,633.803,658.925
3a.sql,SkinnerDB,10,0-2-3-1-,4.028,28052.7,28058.3
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.248,29639.4,29665.9
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.585,361.237,374.611
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.071,29114.9,29140.7
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.404,313.192,323.33
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.97,28506.2,28525.2
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.763,29390,29405.5
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.839,29039.2,29070
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.097,1762.6,1780.89
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.086,229.677,241.459
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.033,29243.2,29258.6
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.073,634.656,659.611
3a.sql,SkinnerDB,10,0-2-3-1-,4.132,28073.8,28079.4
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.333,29589.1,29614.4
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.691,377.811,391.651
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.104,29044,29069.9
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.36,300.47,310.523
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.009,28455.1,28474.5
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.687,29383.2,29398.7
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.683,29036.3,29066.9
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.121,1761.02,1779.63
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.08,232.88,244.677
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.895,29256,29271.1
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.273,634.415,659.447
3a.sql,SkinnerDB,10,0-2-3-1-,4.293,28070.1,28075.9
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.062,29548.4,29574.4
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.706,360.876,374.937
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.184,29064.8,29090.9
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.351,311.431,321.661
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.029,28499.1,28518.2
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.821,29364,29380
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.739,29067.8,29098.4
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,9.929,1752.67,1771.22
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.229,232.678,244.752
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.828,29312.8,29327.9
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.626,633.686,659.208
3a.sql,SkinnerDB,10,0-2-3-1-,4.007,28086.1,28091.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.861,29654.9,29680.4
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.483,355.181,366.925
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.881,29053,29078.8
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.364,314.051,324.034
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.963,28575.8,28594.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.65,29391.6,29407.1
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.687,29090.4,29121.2
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.072,1755.98,1774.49
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.111,232.253,244.32
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.199,29259.1,29274.8
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.345,636.135,661.221
3a.sql,SkinnerDB,10,0-2-3-1-,3.979,28056.1,28061.6
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.226,29608,29633.9
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.79,354.685,368.27
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.14,29026.1,29052.8
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.47,312.451,322.83
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.039,28501.9,28521
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.729,29411.9,29427.7
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.61,29096.8,29127.5
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.043,1759.17,1777.39
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.188,233.441,245.331
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.914,29291.6,29306.8
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.207,635.476,660.486
3a.sql,SkinnerDB,10,0-2-3-1-,4.093,28074.1,28079.8
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.051,29579.4,29605.1
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.647,371.803,385.228
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,12.933,29042.1,29067.7
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.353,313.394,323.348
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.83,28545,28564
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.791,29363.4,29379
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.651,29040.5,29071.5
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.114,1749.62,1767.85
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.014,233.766,245.553
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,11.254,29614,29629.5
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.04,635.813,660.613
3a.sql,SkinnerDB,10,0-2-3-1-,4.012,28111.1,28116.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.023,29600.6,29625.1
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.563,336.637,348.847
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.058,29077.4,29103.2
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.403,312.89,322.931
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.793,28449.1,28467.8
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.625,29387.5,29403.3
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.755,29051.4,29082.2
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,9.997,1758.92,1777.29
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.055,233.864,245.782
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.881,29236.6,29251.9
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.127,633.024,657.886
3a.sql,SkinnerDB,10,0-2-3-1-,4.022,28087.4,28093
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.214,29579,29605
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.55,376.97,390.838
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.125,29047,29073.4
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.416,314.747,325.104
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,11.952,28467.4,28486.5
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.925,29361.9,29377.7
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.489,29057.2,29087.7
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.025,1756.42,1774.74
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.084,232.864,244.671
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.939,29327.3,29342.6
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.003,635.538,660.273
3a.sql,SkinnerDB,10,0-2-3-1-,3.977,28137.7,28143.3
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,16.851,29612.4,29638.4
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.593,359.299,373.186
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.104,29121.3,29147.9
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.439,312.212,322.35
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.102,28619.9,28639.3
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.859,29489,29504.6
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.801,29026.9,29057.9
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.012,1762.39,1780.67
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.141,233.313,245.16
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.904,29321.3,29336.4
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.132,633.959,658.85
3a.sql,SkinnerDB,10,0-2-3-1-,3.989,28080.4,28086
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.17,29661.7,29687.7
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.677,357.498,371.076
24a.sql,SkinnerDB,10,10-2-0-1-6-3-7-4-8-5-9-11-,13.008,29097.9,29124.1
1a.sql,SkinnerDB,10,2-4-0-3-1-,4.382,309.112,317.743
22a.sql,SkinnerDB,10,10-5-7-2-9-4-8-3-6-0-1-,12.052,28484.1,28502.3
13a.sql,SkinnerDB,10,7-6-3-5-1-0-2-8-4-,7.839,29348.4,29363.3
29a.sql,SkinnerDB,10,10-5-4-0-13-15-14-8-1-2-6-11-7-12-9-3-16-,20.903,29031.7,29062.9
10a.sql,SkinnerDB,10,5-1-6-0-4-2-3-,10.286,1756.86,1775.32
11a.sql,SkinnerDB,10,5-2-4-0-1-6-3-7-,9.093,233.659,245.453
19a.sql,SkinnerDB,10,9-5-3-6-4-2-0-1-7-8-,10.873,29272.4,29287.5
33a.sql,SkinnerDB,10,10-8-1-3-11-9-2-7-6-12-4-0-13-5-,16.225,634.567,659.557
3a.sql,SkinnerDB,10,0-2-3-1-,4.032,28044.1,28049.7
28a.sql,SkinnerDB,10,10-9-3-4-5-11-6-12-7-0-1-2-13-8-,17.32,29562.6,29588.9
32a.sql,SkinnerDB,10,3-1-2-0-4-5-,4.588,378.425,392.387
